序号,字段名称,数据采集项,数据类型,上传时不能为空,举例,备注,序号,序号,,
109,ALL-4-2-1-6,其他阿糖胞苷用药输注方式,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","阿糖胞苷(ALL-4-2-1-5)等于""阿糖胞苷其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
110,ALL-4-2-1-7,其他阿糖胞苷用药(mg/m²/次),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","阿糖胞苷(ALL-4-2-1-5)等于""阿糖胞苷其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他阿糖胞苷用药应大于等于0,
111,ALL-4-2-1-8,其他阿糖胞苷用药天数(天),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","阿糖胞苷(ALL-4-2-1-5)等于""阿糖胞苷其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他阿糖胞苷用药天数应大于等于0,
112,ALL-4-2-1-9,其他阿糖胞苷每天用药次数(次),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","阿糖胞苷(ALL-4-2-1-5)等于""阿糖胞苷其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他阿糖胞苷每天用药次数应大于等于0,ALL-4-2-1-10选择代码表
113,ALL-4-2-1-10,6-巯基嘌呤,字符串,参考备注,"例:""a""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""6-巯基嘌呤（6-MP）""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-4-2-1-10选择代码表
114,ALL-4-2-1-11,其他6-巯基嘌呤用药输注方式,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","6-巯基嘌呤(ALL-4-2-1-10)等于""6-巯基嘌呤其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
115,ALL-4-2-1-12,其他6-巯基嘌呤用药(mg/m²/d),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","6-巯基嘌呤(ALL-4-2-1-10)等于""6-巯基嘌呤其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他6-巯基嘌呤用药应大于等于0,
116,ALL-4-2-1-13,其他6-巯基嘌呤用药天数(天),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","6-巯基嘌呤(ALL-4-2-1-10)等于""6-巯基嘌呤其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他6-巯基嘌呤用药天数应大于等于0,ALL-4-2-1-14选择代码表
117,ALL-4-2-1-14,培门冬酶,字符串,参考备注,"例:""a""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""培门冬酶（PEG-ASP）""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-4-2-1-14选择代码表
118,ALL-4-2-1-15,其他培门冬酶用药输注方式,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","培门冬酶(ALL-4-2-1-14)等于""培门冬酶其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
119,ALL-4-2-1-16,其他培门冬酶用药(u/m2/d),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","培门冬酶(ALL-4-2-1-14)等于""培门冬酶其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他培门冬酶用药应大于等于0,
120,ALL-4-2-1-17,其他培门冬酶用药天数(d),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","培门冬酶(ALL-4-2-1-14)等于""培门冬酶其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他培门冬酶用药天数应大于等于0,
121,ALL-4-2-1-18,其他培门冬酶用药次数(次),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","培门冬酶(ALL-4-2-1-14)等于""培门冬酶其他用药方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,其他培门冬酶用药次数应大于等于0,
122,ALL-4-2-1-19,其他治疗药品名称,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""其他治疗用药""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
123,ALL-4-2-1-20,其他治疗用药输注方式,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""其他治疗用药""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
124,ALL-4-2-1-21,其他治疗药品规格,字符串,参考备注,"例:""填写文字说明""","化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""其他治疗用药""(oth)时可填写;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
125,ALL-4-2-1-22,其他治疗用药天数(天),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""其他治疗用药""(oth)时可填写;",若该字段无相应取值，则接口中不必提交该字段,其他治疗用药天数应大于等于0,
126,ALL-4-2-1-23,其他治疗用药次数(次),数值,参考备注,例:10,"化疗方案(ALL-4-1-2)等于""无法确定或无记录""(UTD)时无需填写;","治疗用药的选择(ALL-4-2-1)等于""其他治疗用药""(oth)时可填写;",若该字段无相应取值，则接口中不必提交该字段,其他治疗用药次数应大于等于0,
127,ALL-5-1-1,骨髓细胞形态学评估时间点,数组,是,"例:[""a"",""b""]",见,ALL-5-1-1选择代码表,文本长度不能超过20个字说明,,
128,ALL-5-1-1-1,其他评估时间点名称,字符串,参考备注,"例:""填写文字说明""","骨髓细胞形态学评估时间点(ALL-5-1-1)等于""其他评估时间点""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
129,ALL-5-1-2,治疗反应及白血病微小残留（MRD）水平评估时间点,数组,是,"例:[""a"",""b""]",见,ALL-5-1-2选择代码表,文本长度不能超过20个字说明,,
130,ALL-5-1-2-1,其他评估时间点名称,字符串,参考备注,"例:""填写文字说明""","治疗反应及白血病微小残留（MRD）水平评估时间点(ALL-5-1-2)等于""其他时间点""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
131,ALL-5-1-3,MRD评估方法,数组,是,"例:[""a"",""b""]",见,ALL-5-1-3选择代码表,文本长度不能超过20个字说明,,
132,ALL-5-1-3-1,其他评估方法名称,字符串,参考备注,"例:""填写文字说明""","MRD评估方法(ALL-5-1-3)等于""其他评估方法""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
133,ALL-6-1-1,是否有化疗相关的不良反应,字符串,是,"例:""UTD""",默认初始化值:UTD见,ALL-6-1-1选择代码表,见,ALL-6-1-2选择代码表,
134,ALL-6-1-2,化疗相关的不良反应种类,数组,参考备注,"例:[""a"",""b""]","是否有化疗相关的不良反应(ALL-6-1-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2选择代码表,
135,ALL-6-1-2-1,心脏毒性,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""心脏毒性""(b)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-1选择代码表,
136,ALL-6-1-2-3,肝脏毒性,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""肝脏毒性""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-3选择代码表,
137,ALL-6-1-2-5,神经毒性,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""神经毒性""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-5选择代码表,
138,ALL-6-1-2-7,肾脏毒性,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""肾脏毒性""(f)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-7选择代码表,
139,ALL-6-1-2-9,门冬酰胺酶相关副作用,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""门冬酰胺酶相关副作用""(g)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-9选择代码表,
140,ALL-6-1-2-11,血液副作用,字符串,参考备注,"例:""a""","化疗相关的不良反应种类(ALL-6-1-2)等于""血液副作用""(i)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-1-2-11选择代码表,
141,ALL-6-1-2-13,化疗相关的不良反应其他种类,字符串,参考备注,"例:""填写文字说明""","化疗相关的不良反应种类(ALL-6-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
142,ALL-6-2-1,是否有WHO化疗毒副作用评估,字符串,是,"例:""UTD""",默认初始化值:UTD见,ALL-6-2-1选择代码表,见,ALL-6-2-2选择代码表,
143,ALL-6-2-2,粘膜损害程度,字符串,参考备注,"例:""a""","是否有WHO化疗毒副作用评估(ALL-6-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-2-2选择代码表,
144,ALL-6-2-3,感染程度,字符串,参考备注,"例:""a""","是否有WHO化疗毒副作用评估(ALL-6-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-2-3选择代码表,
145,ALL-6-2-4,肝功能损伤,字符串,参考备注,"例:""a""","是否有WHO化疗毒副作用评估(ALL-6-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-2-4选择代码表,
146,ALL-6-2-5,肾功能损伤,字符串,参考备注,"例:""a""","是否有WHO化疗毒副作用评估(ALL-6-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-2-5选择代码表,
147,ALL-6-2-6,胃肠道反应,字符串,参考备注,"例:""a""","是否有WHO化疗毒副作用评估(ALL-6-2-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-6-2-6选择代码表,
148,CM-1-1-1,是否使用预防性抗菌药物,字符串,是,"例:""y""",见,CM-1-1-1选择代码表,见,CM-1-2-1-2选择代码表,
149,CM-1-2-1-2,预防性抗菌药物选择,数组,参考备注,"例:[""a"",""b""]","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-2-1-2选择代码表,
150,ALL-7-2-1,抗霉菌药物选择,数组,参考备注,"例:[""a"",""b""]","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-7-2-1选择代码表,
151,ALL-7-2-1-1,其他抗霉菌药物,字符串,参考备注,"例:""填写文字说明""","抗霉菌药物选择(ALL-7-2-1)等于""其他抗霉菌药物""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,CM-1-2-2-2选择代码表,
152,CM-1-2-2-2,选择碳青霉烯类及替加环素等特殊使用级抗菌药物,数组,参考备注,"例:[""a"",""b""]","预防性抗菌药物选择(CM-1-2-1-2)等于""碳青霉烯类及替加环素等特殊使用级抗菌药物""(g)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-2-2-2选择代码表,
153,CM-1-2-2-1,其他特殊使用级抗菌药物名称,字符串,参考备注,"例:""填写文字说明""","选择碳青霉烯类及替加环素等特殊使用级抗菌药物 (CM-1-2-2-2)等于""其他特殊使用级抗菌药物""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,不能超过十个字,见,CM-1-3-1-2选择代码表
154,CM-1-3-1-2,选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素,数组,参考备注,"例:[""a"",""b""]","预防性抗菌药物选择(CM-1-2-1-2)等于""碳青霉烯类及替加环素等特殊使用级抗菌药物""(g)时必填;","预防性抗菌药物选择(CM-1-2-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-1-3-1-2选择代码表
155,CM-1-3-1-1,选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素填写,字符串,参考备注,"例:""填写文字说明""","选用“特殊使用级抗菌药物”或者其他类抗菌药物的因素(CM-1-3-1-2)等于""其他因素""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,不能超过十个字,,
156,CM-1-4-1,使用首剂抗菌药物起始时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,术后抗菌药物停止使用时间应大于等于使用首剂抗菌药物起始时间,,
157,CM-1-6-1,术后抗菌药物停止使用时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否使用预防性抗菌药物(CM-1-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,术后抗菌药物停止使用时间应大于等于使用首剂抗菌药物起始时间,,
158,ALL-8-1-1,是否输血及成份血,字符串,是,"例:""UTD""",默认初始化值:UTD见,ALL-8-1-1选择代码表,见,ALL-8-1-2选择代码表,
159,ALL-8-1-2,输血及成份血指征,数组,参考备注,"例:[""a"",""b""]","是否输血及成份血(ALL-8-1-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-8-1-2选择代码表,
160,ALL-8-1-2-1,输血及成份血其他指征,字符串,参考备注,"例:""填写文字说明""","输血及成份血指征(ALL-8-1-2)等于""其他指证""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,ALL-8-1-3选择代码表,
161,ALL-8-1-3,临床用血类别与输血量,数组,参考备注,"例:[""a"",""b""]","是否输血及成份血(ALL-8-1-1)等于""是""(y)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-8-1-3选择代码表,
162,ALL-8-1-3-1,全血 输血量(ml),数值,参考备注,例:10,"临床用血类别与输血量(ALL-8-1-3)等于""全血""(a)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
163,ALL-8-1-3-2,成份血 输血量(ml),数值,参考备注,例:10,"临床用血类别与输血量(ALL-8-1-3)等于""成份血""(b)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
164,ALL-8-1-3-3,血浆 输血量(ml),数值,参考备注,例:10,"临床用血类别与输血量(ALL-8-1-3)等于""血浆""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
165,ALL-8-1-3-4,其他 用血类别,字符串,参考备注,"例:""填写文字说明""","临床用血类别与输血量(ALL-8-1-3)等于""其他""(oth)时可填写;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,,
166,ALL-8-1-3-5,其他 输血量(ml),数值,参考备注,例:10,"临床用血类别与输血量(ALL-8-1-3)等于""其他""(oth)时可填写;",若该字段无相应取值，则接口中不必提交该字段,,,
167,ALL-8-2-1,是否造血干细胞移植,字符串,是,"例:""UTD""",默认初始化值:UTD见,ALL-8-2-1选择代码表,见,ALL-8-2-2选择代码表,
168,ALL-8-2-2,造血干细胞移植指征,数组,参考备注,"例:[""a"",""b""]","是否造血干细胞移植(ALL-8-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-8-2-2选择代码表,
169,ALL-8-2-2-1,造血干细胞移植其他指征,字符串,参考备注,"例:""填写文字说明""","造血干细胞移植指征(ALL-8-2-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,见,ALL-8-2-3选择代码表
170,ALL-8-2-3,造血干细胞的来源,数组,参考备注,"例:[""a"",""b""]","是否造血干细胞移植(ALL-8-2-1)等于""是""(y)时可填写;","造血干细胞移植指征(ALL-8-2-2)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,ALL-8-2-3选择代码表
171,ALL-8-2-3-1,造血干细胞的其他来源,字符串,参考备注,"例:""填写文字说明""","造血干细胞移植指征(ALL-8-2-2)等于""无法确定或无记录""(UTD)时无需填写;","造血干细胞的来源(ALL-8-2-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过20个字说明,
172,CM-7-1-1,术前健康教育,数组,是,"例:[""a"",""b""]",见,CM-7-1-1选择代码表,文本长度不能超过50个字说明,,
173,ALL-9-1-1-1,术前其他健康教育,字符串,参考备注,"例:""填写文字说明""","术前健康教育(CM-7-1-1)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过50个字说明,,
174,CM-7-1-2,术后健康教育,数组,是,"例:[""a"",""b""]",见,CM-7-1-2选择代码表,文本长度不能超过50个字说明,,
175,ALL-9-1-2-1,术后其他健康教育,字符串,参考备注,"例:""填写文字说明""","术后健康教育(CM-7-1-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过50个字说明,,
176,CM-7-2-1,交与患者“出院小结”的副本告知患者出院时风险因素,数组,是,"例:[""a"",""b""]",见,CM-7-2-1选择代码表,文本长度不能超过50个字说明,,
177,ALL-9-2-1-1,其他告知患者出院时风险因素,字符串,参考备注,"例:""填写文字说明""","交与患者“出院小结”的副本告知患者出院时风险因素(CM-7-2-1)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过50个字说明,,
178,CM-7-2-2,出院带药,数组,是,"例:[""a"",""b""]",见,CM-7-2-2选择代码表,文本长度不能超过30个字说明,,
179,ALL-9-2-2-1,出院带药其他,字符串,参考备注,"例:""填写文字说明""","出院带药(CM-7-2-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
180,CM-7-2-3,告知何为发生紧急意外情况或者疾病复发,数组,是,"例:[""a"",""b""]",见,CM-7-2-3选择代码表,文本长度不能超过30个字说明,,
181,ALL-9-2-3-1,其他发生紧急意外情况或者疾病复发,字符串,参考备注,"例:""填写文字说明""","告知何为发生紧急意外情况或者疾病复发(CM-7-2-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
182,CM-7-2-4,告知发生紧急意外情况或者疾病复发如何救治及前途经,数组,是,"例:[""a"",""b""]",见,CM-7-2-4选择代码表,文本长度不能超过30个字说明,,
183,ALL-9-2-4-1,其他发生紧急意外情况或者疾病复发如何救治及前途经,字符串,参考备注,"例:""填写文字说明""","告知发生紧急意外情况或者疾病复发如何救治及前途经(CM-7-2-4)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
184,CM-7-2-5,出院时教育与随访,数组,是,"例:[""a"",""b""]",见,CM-7-2-5选择代码表,文本长度不能超过30个字说明,,
185,ALL-9-2-5-1,其他教育与随访,字符串,参考备注,"例:""填写文字说明""","出院时教育与随访(CM-7-2-5)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,文本长度不能超过30个字说明,,
186,CM-4-3,离院方式选择,字符串,是,"例:""a""",见,CM-4-3选择代码表,见,CM-4-5选择代码表,
187,CM-4-5,非医嘱离院可能涉及因素,数组,参考备注,"例:[""a"",""b""]","离院方式选择(CM-4-3)等于""非医嘱离院""(d)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,CM-4-5选择代码表,
188,CM-4-4-1,其他非医嘱离院因素填写,字符串,参考备注,"例:""填写文字说明""","非医嘱离院可能涉及因素(CM-4-5)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-4-6选择代码表,
189,CM-4-6,死亡可能涉及因素,字符串,参考备注,"例:""a""","离院方式选择(CM-4-3)等于""死亡""(e)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,CM-4-6选择代码表,
190,CM-5-1,患儿家长是否对服务的体验与评价,字符串,是,"例:""y""",见,CM-5-1选择代码表,见,CM-5-2-1选择代码表,
191,CM-5-2-1,整体医院评级,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-1选择代码表,
192,CM-5-2-2,患儿家长推荐,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-2选择代码表,
193,CM-5-2-3,病房、床单元和卫生间清洁度,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-3选择代码表,
194,CM-5-2-5,病房与周边噪音,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-5选择代码表,
195,CM-5-2-6,医生沟通,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-6选择代码表,
196,CM-5-2-7,护士沟通,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-7选择代码表,
197,CM-5-2-8,药师沟通,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-8选择代码表,
198,CM-5-2-9,康复计划,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-9选择代码表,
199,CM-5-2-10,出院时的知情告知,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-10选择代码表,
200,CM-5-2-11,膳食评价,字符串,参考备注,"例:""a""","患儿家长是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-11选择代码表,
201,CM-6-1,住院总费用,数值,是,例:10,住院总费用要大于0;,住院总费用要小于1000000;,住院总费用应大于等于各项费用之和,,
202,CM-6-2,住院总费用其中自付金额,数值,是,例:10,自付金额要,自付金额应≤住院总费用,,,
203,CM-6-3,一般医疗服务费,数值,是,例:10,一般医疗服务费要,,,,
204,CM-6-4,一般治疗操作费,数值,是,例:10,一般治疗操作费要,,,,
205,CM-6-5,护理费,数值,是,例:10,护理费要,,,,
206,CM-6-6,综合医疗服务类其他费用,数值,是,例:10,综合医疗服务类其他费用要≥0,,,,
207,CM-6-7,病理诊断费,数值,是,例:10,病理诊断费要≥0,,,,
208,CM-6-8,实验室诊断费,数值,是,例:10,实验室诊断费要≥0,,,,
209,CM-6-9,影像学诊断费,数值,是,例:10,影像学诊断费要≥0,,,,
210,CM-6-10,临床诊断项目费,数值,是,例:10,临床诊断项目费要≥0,,,,
211,CM-6-11,非手术治疗项目费,数值,是,例:10,非手术治疗项目费要≥0,,,,
212,CM-6-12,其中：临床物理治疗费,数值,是,例:10,临床物理治疗费要≥0,,,,
213,CM-6-13,手术治疗费,数值,是,例:10,手术治疗费要≥0,,,,
214,CM-6-14,其中：麻醉费,数值,是,例:10,麻醉费要≥0,,,,
215,CM-6-15,其中：手术费,数值,是,例:10,手术费要≥0,,,,
216,CM-6-16,康复费,数值,是,例:10,康复费要≥0,,,,
217,CM-6-17,中医治疗费,数值,是,例:10,中医治疗费要≥0,,,,
218,CM-6-18,西药费,数值,是,例:10,西药费要≥0,,,,
219,CM-6-19,其中：抗菌药物费,数值,是,例:10,抗菌药物费要≥0,,,,
220,CM-6-20,中成药费,数值,是,例:10,中成药费要≥0,,,,
221,CM-6-21,中草药费,数值,是,例:10,中草药费要≥0,,,,
222,CM-6-22,血费,数值,是,例:10,血费要≥0,,,,
223,CM-6-23,白蛋白类制品费,数值,是,例:10,白蛋白类制品费要≥0,,,,
224,CM-6-24,球蛋白类制品费,数值,是,例:10,球蛋白类制品费要≥0,,,,
225,CM-6-25,凝血因子类制品费,数值,是,例:10,凝血因子类制品费要≥0,,,,
226,CM-6-26,细胞因子类制品费,数值,是,例:10,细胞因子类制品费要≥0,,,,
227,CM-6-27,检查用一次性医用材料费,数值,是,例:10,检查用一次性医用材料费要≥0,,,,
228,CM-6-28,治疗用一次性医用材料费,数值,是,例:10,治疗用一次性医用材料费要≥0,,,,
229,CM-6-29,手术用一次性医用材料费,数值,是,例:10,手术用一次性医用材料费要≥0,,,,
,CM-6-30,其他费,数值,是,例:10,其他费要≥0,,,,
