序号,字段名称,数据采集项,数据类型,上传时不能为空,举例,备注,序号,序号,,
123,GC-8-2-2,非计划二次手术主要原因的选择,字符串,参考备注,"例:""a""","是否是非计划二次手术(GC-8-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-8-2-2选择代码表,
124,GC-8-2-2-1,其他非计划二次手术主要原因,字符串,参考备注,"例:""填写文字说明""","非计划二次手术主要原因的选择(GC-8-2-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
125,GC-8-2-3,二次手术开始（切皮）日期时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否是非计划二次手术(GC-8-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
126,GC-8-2-4,二次手术结束（缝皮结束）日期时间,字符串,参考备注,"例:""1970-01-01 12:00""","是否是非计划二次手术(GC-8-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
127,GC-8-3-1,内镜治疗术后并发症,字符串,参考备注,"例:""y""","是否有手术后并发症(CM-2-1)等于""是""(y)时必填;","是否是非计划二次手术(GC-8-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-8-3-1选择代码表
128,GC-8-3-2,并发症,数组,参考备注,"例:[""a"",""b""]","内镜治疗术后并发症(GC-8-3-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-8-3-2选择代码表,
129,GC-8-3-2-1,其他并发症,字符串,参考备注,"例:""填写文字说明""","并发症(GC-8-3-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,,
130,GC-8-3-3,术后并发症处理,字符串,参考备注,"例:""a""","内镜治疗术后并发症(GC-8-3-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-8-3-3选择代码表,
131,GC-8-3-3-1,其他术后并发症处理,字符串,参考备注,"例:""填写文字说明""","术后并发症处理(GC-8-3-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,,
132,GC-9-1-1,术前是否进行营养评估,数组,是,"例:[""a"",""b""]",见,GC-9-1-1选择代码表,,,
133,GC-9-1-2,NRS-2002评估分值,数值,参考备注,例:10,"术前是否进行营养评估(GC-9-1-1)等于""使用NRS-2002进行营养评估""(a)时必填;","术前是否进行营养评估(GC-9-1-1)等于""未进行营养评估""(n)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,NRS-2002评估填写值范围(0~7);,NRS-2002评估填写值范围(0~7)
134,GC-9-1-3,PG-SGA评估分级,字符串,参考备注,"例:""a""","术前是否进行营养评估(GC-9-1-1)等于""使用PG-SGA进行营养评估""(b)时必填;","术前是否进行营养评估(GC-9-1-1)等于""未进行营养评估""(n)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-9-1-3选择代码表
135,GC-9-1-4,NUTRIC Score评估分值,数值,参考备注,例:10,"术前是否进行营养评估(GC-9-1-1)等于""使用NUTRIC 进行营养评估""(c)时必填;","术前是否进行营养评估(GC-9-1-1)等于""未进行营养评估""(n)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,,
136,GC-9-2-1,术前是否给予营养支持,字符串,是,"例:""y""",见,GC-9-2-1选择代码表,,,
137,GC-9-2-2,术前给予营养支持符合原则规范,数组,参考备注,"例:[""a"",""b""]","术前是否给予营养支持(GC-9-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-9-2-2选择代码表,
138,GC-9-2-3,其他术前给予营养支持符合原则规范,字符串,参考备注,"例:""填写文字说明""","术前给予营养支持符合原则规范(GC-9-2-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
139,GC-9-3-1,是否给予补充性肠外营养（SPN）,字符串,参考备注,"例:""UTD""","术前是否给予营养支持(GC-9-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,默认初始化值:UTD见,GC-9-3-1选择代码表,
140,GC-9-3-2,补充性肠外营养（SPN）给予条件,字符串,参考备注,"例:""a""","是否给予补充性肠外营养（SPN）(GC-9-3-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-9-3-2选择代码表,
141,GC-9-3-3,其他补充性肠外营养（SPN）给予条件,字符串,参考备注,"例:""填写文字说明""","补充性肠外营养（SPN）给予条件(GC-9-3-2)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
142,GC-10-1-1,是否进行术后辅助放疗,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-10-1-1选择代码表,,,
143,GC-10-1-2,术后辅助放疗指征的选择,字符串,参考备注,"例:""a""","是否进行术后辅助放疗(GC-10-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-10-1-2选择代码表,
144,GC-10-2-1,精确放疗技术的选择,字符串,参考备注,"例:""a""","是否进行术后辅助放疗(GC-10-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-10-2-1选择代码表,
145,GC-11-1-7,是否有关于放疗总剂量的记录,字符串,否,"例:""UTD""",若该字段无相应取值，则接口中不必提交该字段,默认初始化值:UTD见,GC-11-1-7选择代码表,,
146,GC-11-1-2,是否有关于剂量分割方式的记录,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-11-1-2选择代码表,,,
147,GC-11-1-3,是否明确记录肿瘤区（GTV）,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-11-1-3选择代码表,,,
148,GC-11-1-4,是否有临床靶区（CTV）的记录,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-11-1-4选择代码表,,,
149,GC-11-1-5,是否有计划靶区（PTV）的记录,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-11-1-5选择代码表,,,
150,GC-11-1-6,常规二维放疗的放疗靶区范围是否明确记录了放疗野范围,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-11-1-6选择代码表,,,
151,GC-12-1-1,是否为临床或病理分期为M1的胃癌病例,字符串,是,"例:""UTD""",默认初始化值:UTD见,GC-12-1-1选择代码表,,,
152,GC-12-1-2,是否为胃癌初次化疗,字符串,参考备注,"例:""y""","是否为临床或病理分期为M1的胃癌病例(GC-12-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-2选择代码表,
153,GC-12-1-3,胃癌初次化疗采用方案,数组,参考备注,"例:[""a"",""b""]","是否为胃癌初次化疗(GC-12-1-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-3选择代码表,
154,GC-12-1-3-2,顺铂＋氟尿嘧啶类,字符串,参考备注,"例:""a""","胃癌初次化疗采用方案(GC-12-1-3)等于""顺铂＋氟尿嘧啶类""(a)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-3-2选择代码表,
155,GC-12-1-3-3,奥沙利铂＋氟尿嘧啶类,字符串,参考备注,"例:""a""","胃癌初次化疗采用方案(GC-12-1-3)等于""奥沙利铂＋氟尿嘧啶类""(b)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-3-3选择代码表,
156,GC-12-1-3-4,三药联合方案,字符串,参考备注,"例:""a""","胃癌初次化疗采用方案(GC-12-1-3)等于""三药联合方案""(c)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-3-4选择代码表,
157,GC-12-1-3-5,单药方案,字符串,参考备注,"例:""a""","胃癌初次化疗采用方案(GC-12-1-3)等于""单药方案""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-1-3-5选择代码表,
158,GC-12-1-3-1,其他胃癌初次化疗采用方案,字符串,参考备注,"例:""填写文字说明""","胃癌初次化疗采用方案(GC-12-1-3)等于""其他方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,,
159,GC-12-2-1,手术后是否使用靶向治疗药物,字符串,参考备注,"例:""y""","是否为临床或病理分期为M1的胃癌病例(GC-12-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-2-1选择代码表,
160,GC-12-2-2,胃癌常用靶向治疗药物,字符串,参考备注,"例:""a""","手术后是否使用靶向治疗药物(GC-12-2-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-12-2-2选择代码表,
161,GC-12-2-2-1,其他靶向治疗药物,字符串,参考备注,"例:""填写文字说明""","胃癌常用靶向治疗药物(GC-12-2-2)等于""其他方案""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,,
162,GC-13-1-1,抗肿瘤药物疗效的选择,字符串,是,"例:""a""",默认初始化值:UTD见,GC-13-1-1选择代码表,,,
163,GC-13-1-1-1,其它抗肿瘤药物疗效,字符串,参考备注,"例:""填写文字说明""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,,
164,GC-13-2-1,目标病灶的评价,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-2-1选择代码表,
165,GC-13-2-2,非目标病灶的评价,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-2-2选择代码表,
166,GC-13-2-3,新病灶,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-2-3选择代码表,
167,GC-13-2-4,总疗效,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-2-4选择代码表,
168,GC-13-3-1,免疫治疗(iRECIST)--靶病灶,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-3-1选择代码表,
169,GC-13-3-2,免疫治疗(iRECIST)--非靶病灶,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,见,GC-13-3-2选择代码表,
170,GC-14-1-1,是否使用了抗癌药的药物,字符串,参考备注,"例:""UTD""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;",若该字段无相应取值，则接口中不必提交该字段,默认初始化值:UTD见,GC-14-1-1选择代码表,
171,GC-14-1-2,有无抗癌药的药物不良反应,字符串,参考备注,"例:""y""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;","是否使用了抗癌药的药物(GC-14-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-14-1-2选择代码表
172,GC-14-1-3,抗癌药的药物不良反应,数组,参考备注,"例:[""a"",""b""]","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;","有无抗癌药的药物不良反应(GC-14-1-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-14-1-3选择代码表
173,GC-14-1-3-1,其它抗癌药的药物不良反应,字符串,参考备注,"例:""填写文字说明""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;","抗癌药的药物不良反应(GC-14-1-3)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,长度不能大于20,
174,GC-14-2-1,不良反应定级,字符串,参考备注,"例:""a""","抗肿瘤药物疗效的选择(GC-13-1-1)等于""无法确定或无记录""(UTD)时无需填写;","有无抗癌药的药物不良反应(GC-14-1-2)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-14-2-1选择代码表
175,GC-15-1-1,胃癌患者履行出院知情告知,字符串,是,"例:""y""",见,GC-15-1-1选择代码表,,,
176,GC-15-1-2-1,交与患者“出院小结”的副本告知患者出院时风险因素,数组,参考备注,"例:[""a"",""b""]","胃癌患者履行出院知情告知(GC-15-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-15-1-2-1选择代码表,
177,GC-15-1-2-2,告知出院时的病情风险情况,数组,参考备注,"例:[""a"",""b""]","胃癌患者履行出院知情告知(GC-15-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-15-1-2-2选择代码表,
178,GC-15-1-2-3,出院后合理的进餐制度和正确的进餐方式预防合并症,数组,参考备注,"例:[""a"",""b""]","胃癌患者履行出院知情告知(GC-15-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-15-1-2-3选择代码表,
179,GC-15-1-2-4,告知胃癌术后常见并发症的应对措施,数组,参考备注,"例:[""a"",""b""]","胃癌患者履行出院知情告知(GC-15-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-15-1-2-4选择代码表,
180,GC-15-1-2-5,出院时教育与随访,数组,参考备注,"例:[""a"",""b""]","胃癌患者履行出院知情告知(GC-15-1-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,GC-15-1-2-5选择代码表,
181,CM-3-1,手术野皮肤准备常用方法的选择,字符串,是,"例:""a""",见,CM-3-1选择代码表,,,
182,CM-3-2,使用含抗菌剂（三氯生）缝线,字符串,是,"例:""a""",见,CM-3-2选择代码表,,,
183,CM-3-2-1,其他含抗菌剂缝线填写,字符串,参考备注,"例:""填写文字说明""","使用含抗菌剂（三氯生）缝线(CM-3-2)等于""其他含抗菌剂（三氯生）缝线""(d)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
184,CM-3-3,手术切口类别的选择,字符串,是,"例:""a""",见,CM-3-3选择代码表,,,
185,CM-3-4,手术切口愈合情况的选择,字符串,是,"例:""a""",见,CM-3-4选择代码表,,,
186,CM-4-3,离院方式选择,字符串,是,"例:""a""",见,CM-4-3选择代码表,,,
187,CM-4-5,非医嘱离院可能涉及因素,数组,参考备注,"例:[""a"",""b""]","离院方式选择(CM-4-3)等于""非医嘱离院""(d)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,CM-4-5选择代码表,
188,CM-4-4-1,其他非医嘱离院因素填写,字符串,参考备注,"例:""填写文字说明""","非医嘱离院可能涉及因素(CM-4-5)等于""其他""(oth)时必填;",若该字段无相应取值，则接口中不必提交该字段,,,
189,CM-4-6,死亡可能涉及因素,字符串,参考备注,"例:""a""","离院方式选择(CM-4-3)等于""死亡""(e)时可填写;",若该字段无相应取值，则接口中不必提交该字段,见,CM-4-6选择代码表,
190,CM-5-1,患者是否对服务的体验与评价,字符串,是,"例:""y""",见,CM-5-1选择代码表,,,
191,CM-5-2-1,整体医院评级,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-1选择代码表,
192,CM-5-2-2,患者推荐,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-2选择代码表,
193,CM-5-2-3,病房、床单元和卫生间清洁度,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-3选择代码表,
194,CM-5-2-5,病房与周边噪音,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-5选择代码表,
195,CM-5-2-6,医生沟通,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-6选择代码表,
196,CM-5-2-7,护士沟通,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-7选择代码表,
197,CM-5-2-8,药师沟通,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-8选择代码表,
198,CM-5-2-9,康复计划,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-9选择代码表,
199,CM-5-2-10,出院时的知情告知,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-10选择代码表,
200,CM-5-2-11,膳食评价,字符串,参考备注,"例:""a""","患者是否对服务的体验与评价(CM-5-1)等于""是""(y)时必填;",若该字段无相应取值，则接口中不必提交该字段,见,CM-5-2-11选择代码表,
201,CM-6-1,住院总费用,数值,是,例:10,住院总费用要大于0;,住院总费用要小于1000000;,住院总费用应大于等于各项费用之和,,
202,CM-6-2,住院总费用其中自付金额,数值,是,例:10,自付金额要,自付金额应≤住院总费用,,,
203,CM-6-3,一般医疗服务费,数值,是,例:10,一般医疗服务费要,,,,
204,CM-6-4,一般治疗操作费,数值,是,例:10,一般治疗操作费要,,,,
205,CM-6-5,护理费,数值,是,例:10,护理费要,,,,
206,CM-6-6,综合医疗服务类其他费用,数值,是,例:10,综合医疗服务类其他费用要≥0,,,,
207,CM-6-7,病理诊断费,数值,是,例:10,病理诊断费要≥0,,,,
208,CM-6-8,实验室诊断费,数值,是,例:10,实验室诊断费要≥0,,,,
209,CM-6-9,影像学诊断费,数值,是,例:10,影像学诊断费要≥0,,,,
210,CM-6-10,临床诊断项目费,数值,是,例:10,临床诊断项目费要≥0,,,,
211,CM-6-11,非手术治疗项目费,数值,是,例:10,非手术治疗项目费要≥0,,,,
212,CM-6-12,其中：临床物理治疗费,数值,是,例:10,临床物理治疗费要≥0,,,,
213,CM-6-13,手术治疗费,数值,是,例:10,手术治疗费要≥0,,,,
214,CM-6-14,其中：麻醉费,数值,是,例:10,麻醉费要≥0,,,,
215,CM-6-15,其中：手术费,数值,是,例:10,手术费要≥0,,,,
216,CM-6-16,康复费,数值,是,例:10,康复费要≥0,,,,
217,CM-6-17,中医治疗费,数值,是,例:10,中医治疗费要≥0,,,,
218,CM-6-18,西药费,数值,是,例:10,西药费要≥0,,,,
219,CM-6-19,其中：抗菌药物费,数值,是,例:10,抗菌药物费要≥0,,,,
220,CM-6-20,中成药费,数值,是,例:10,中成药费要≥0,,,,
221,CM-6-21,中草药费,数值,是,例:10,中草药费要≥0,,,,
222,CM-6-22,血费,数值,是,例:10,血费要≥0,,,,
223,CM-6-23,白蛋白类制品费,数值,是,例:10,白蛋白类制品费要≥0,,,,
224,CM-6-24,球蛋白类制品费,数值,是,例:10,球蛋白类制品费要≥0,,,,
225,CM-6-25,凝血因子类制品费,数值,是,例:10,凝血因子类制品费要≥0,,,,
226,CM-6-26,细胞因子类制品费,数值,是,例:10,细胞因子类制品费要≥0,,,,
227,CM-6-27,检查用一次性医用材料费,数值,是,例:10,检查用一次性医用材料费要≥0,,,,
228,CM-6-28,治疗用一次性医用材料费,数值,是,例:10,治疗用一次性医用材料费要≥0,,,,
229,CM-6-29,手术用一次性医用材料费,数值,是,例:10,手术用一次性医用材料费要≥0,,,,
,CM-6-30,其他费,数值,是,例:10,其他费要≥0,,,,
